date,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-10-09 00:00:00,3908.0,1614.0,557.0,0,0.47761194029850745,1,0,0,0,0.0
2025-10-09 01:00:00,3978.0,1605.0,556.0,0,0.47823383084577115,1,0,0,0,0.0
2025-10-09 02:00:00,3928.0,1583.0,554.0,0,0.47885572139303484,1,0,0,0,0.0
2025-10-09 03:00:00,3932.0,1408.0,460.0,0,0.47947761194029853,1,0,0,0,0.0
2025-10-09 04:00:00,3981.0,1358.0,451.0,0,0.48009950248756217,1,0,0,0,0.0
2025-10-09 05:00:00,3787.0,1361.0,452.0,0,0.48072139303482586,1,0,0,0,0.0
2025-10-09 06:00:00,3806.0,1350.0,467.0,0,0.48134328358208955,1,0,0,0,0.0
2025-10-09 07:00:00,3978.0,1371.0,465.0,0,0.48196517412935325,1,0,0,0,0.0
2025-10-09 08:00:00,3960.0,1393.0,465.0,0,0.48258706467661694,1,0,0,0,0.0
2025-10-09 09:00:00,3742.0,1390.0,462.0,0,0.4832089552238806,1,0,0,0,0.0
2025-10-09 10:00:00,3458.0,1388.0,455.0,0,0.48383084577114427,1,0,0,0,0.0
2025-10-09 11:00:00,3373.0,1388.0,465.0,0,0.48445273631840796,1,0,0,0,0.0
2025-10-09 12:00:00,3392.0,1391.0,465.0,0,0.48507462686567165,1,0,0,0,0.0
2025-10-09 13:00:00,3407.0,1413.0,467.0,0,0.48569651741293535,1,0,0,0,0.0
2025-10-09 14:00:00,3425.0,1412.0,467.0,0,0.486318407960199,1,0,0,0,0.0
2025-10-09 15:00:00,3426.0,1420.0,479.0,0,0.4869402985074627,1,0,0,0,0.0
2025-10-09 16:00:00,3498.0,1466.0,483.0,0,0.48756218905472637,1,0,0,0,0.0
2025-10-09 17:00:00,3816.0,1505.0,483.0,0,0.48818407960199006,1,0,0,0,0.0
2025-10-09 18:00:00,3931.0,1518.0,482.0,0,0.48880597014925375,1,0,0,0,0.0
2025-10-09 19:00:00,3925.0,1518.0,486.0,0,0.4894278606965174,1,0,0,0,0.0
2025-10-09 20:00:00,3908.0,1528.0,496.0,0,0.4900497512437811,1,0,0,0,0.0
2025-10-09 21:00:00,3710.0,1520.0,496.0,0,0.4906716417910448,1,0,0,0,0.0
2025-10-09 22:00:00,3658.0,1524.0,498.0,0,0.49129353233830847,1,0,0,0,0.0
2025-10-09 23:00:00,3715.0,1542.0,503.0,0,0.49191542288557216,1,0,0,0,0.0
2025-10-10 00:00:00,3871.0,1546.0,512.0,0,0.4925373134328358,1,0,0,0,0.0
2025-10-10 01:00:00,3914.0,1566.0,511.0,0,0.4931592039800995,1,0,0,0,0.0
2025-10-10 02:00:00,3884.0,1562.0,509.0,0,0.4937810945273632,1,0,0,0,0.0
2025-10-10 03:00:00,3878.0,1368.0,444.0,0,0.4944029850746269,1,0,0,0,0.0
2025-10-10 04:00:00,3932.0,1347.0,451.0,0,0.49502487562189057,1,0,0,0,0.0
2025-10-10 05:00:00,3928.0,1341.0,451.0,0,0.4956467661691542,1,0,0,0,0.0
2025-10-10 06:00:00,3958.0,1341.0,453.0,0,0.4962686567164179,1,0,0,0,0.0
2025-10-10 07:00:00,3992.0,1370.0,463.0,0,0.4968905472636816,1,0,0,0,0.0
2025-10-10 08:00:00,3983.0,1375.0,464.0,0,0.4975124378109453,1,0,0,0,0.0
2025-10-10 09:00:00,3824.0,1389.0,459.0,0,0.498134328358209,1,0,0,0,0.0
2025-10-10 10:00:00,3469.0,1385.0,454.0,0,0.4987562189054726,1,0,0,0,0.0
2025-10-10 11:00:00,3413.0,1381.0,423.0,0,0.4993781094527363,1,0,0,0,0.0
2025-10-10 12:00:00,3427.0,1386.0,462.0,0,0.5,1,0,0,0,0.0
2025-10-10 13:00:00,3422.0,1391.0,463.0,0,0.5006218905472637,1,0,0,0,0.0
2025-10-10 14:00:00,3441.0,1392.0,466.0,0,0.5012437810945274,1,0,0,0,0.0
2025-10-10 15:00:00,3481.0,1407.0,469.0,0,0.5018656716417911,1,0,0,0,0.0
2025-10-10 16:00:00,3748.0,1421.0,480.0,0,0.5024875621890548,1,0,0,0,0.0
2025-10-10 17:00:00,3903.0,1476.0,482.0,0,0.5031094527363185,1,0,0,0,0.0
2025-10-10 18:00:00,3981.0,1512.0,483.0,0,0.503731343283582,1,0,0,0,0.0
2025-10-10 19:00:00,3977.0,1537.0,483.0,0,0.5043532338308457,1,0,0,0,0.0
2025-10-10 20:00:00,3935.0,1540.0,493.0,0,0.5049751243781094,1,0,0,0,0.0
2025-10-10 21:00:00,3751.0,1530.0,495.0,0,0.5055970149253731,1,0,0,0,0.0
2025-10-10 22:00:00,3713.0,1542.0,497.0,0,0.5062189054726368,1,0,0,0,0.0
2025-10-10 23:00:00,3798.0,1561.0,501.0,0,0.5068407960199005,1,0,0,0,0.0
2025-10-11 00:00:00,3891.0,1580.0,511.0,0,0.5074626865671642,1,0,0,0,0.0
2025-10-11 01:00:00,3930.0,1590.0,511.0,0,0.5080845771144279,1,0,0,0,0.0
2025-10-11 02:00:00,3916.0,1583.0,509.0,0,0.5087064676616916,1,0,0,0,0.0
2025-10-11 03:00:00,3899.0,1438.0,444.0,0,0.5093283582089553,1,0,0,0,0.0
2025-10-11 04:00:00,3929.0,1380.0,449.0,0,0.5099502487562189,1,0,0,0,0.0
2025-10-11 05:00:00,3920.0,1343.0,451.0,0,0.5105721393034826,1,0,0,0,0.0
2025-10-11 06:00:00,3925.0,1347.0,449.0,0,0.5111940298507462,1,0,0,0,0.0
2025-10-11 07:00:00,3925.0,1372.0,458.0,0,0.5118159203980099,1,0,0,0,0.0
2025-10-11 08:00:00,3928.0,1386.0,465.0,0,0.5124378109452736,1,0,0,0,0.0
2025-10-11 09:00:00,3701.0,1383.0,459.0,0,0.5130597014925373,1,0,0,0,0.0
2025-10-11 10:00:00,3433.0,1382.0,458.0,0,0.513681592039801,1,0,0,0,0.0
2025-10-11 11:00:00,3415.0,1378.0,460.0,0,0.5143034825870647,1,0,0,0,0.0
2025-10-11 12:00:00,3405.0,1390.0,464.0,0,0.5149253731343284,1,0,0,0,0.0
2025-10-11 13:00:00,3435.0,1394.0,467.0,0,0.5155472636815921,1,0,0,0,0.0
2025-10-11 14:00:00,3438.0,1394.0,467.0,0,0.5161691542288557,1,0,0,0,0.0
2025-10-11 15:00:00,3438.0,1412.0,469.0,0,0.5167910447761194,1,0,0,0,0.0
2025-10-11 16:00:00,3566.0,1455.0,481.0,0,0.5174129353233831,1,0,0,0,0.0
2025-10-11 17:00:00,3873.0,1527.0,483.0,0,0.5180348258706468,1,0,0,0,0.0
2025-10-11 18:00:00,3935.0,1551.0,483.0,0,0.5186567164179104,1,0,0,0,0.0
2025-10-11 19:00:00,3935.0,1561.0,483.0,0,0.5192786069651741,1,0,0,0,0.0
2025-10-11 20:00:00,3873.0,1562.0,497.0,0,0.5199004975124378,1,0,0,0,0.0
2025-10-11 21:00:00,3724.0,1559.0,498.0,0,0.5205223880597015,1,0,0,0,0.0
2025-10-11 22:00:00,3663.0,1568.0,505.0,0,0.5211442786069652,1,0,0,0,0.0
2025-10-11 23:00:00,3691.0,1585.0,514.0,0,0.5217661691542289,1,0,0,0,0.0
2025-10-12 00:00:00,3739.0,1589.0,524.0,1,0.5223880597014925,1,0,0,0,0.0
2025-10-12 01:00:00,3803.0,1588.0,528.0,1,0.5230099502487562,1,0,0,0,0.0
2025-10-12 02:00:00,3820.0,1583.0,527.0,1,0.5236318407960199,1,0,0,0,0.0
2025-10-12 03:00:00,3836.0,1479.0,467.0,1,0.5242537313432836,1,0,0,0,0.0
2025-10-12 04:00:00,3827.0,1419.0,462.0,1,0.5248756218905473,1,0,0,0,0.0
2025-10-12 05:00:00,3878.0,1377.0,468.0,1,0.525497512437811,1,0,0,0,0.0
2025-10-12 06:00:00,3922.0,1368.0,481.0,1,0.5261194029850746,1,0,0,0,0.0
2025-10-12 07:00:00,3920.0,1383.0,482.0,1,0.5267412935323383,1,0,0,0,0.0
2025-10-12 08:00:00,3941.0,1415.0,481.0,1,0.527363184079602,1,0,0,0,0.0
2025-10-12 09:00:00,3843.0,1421.0,483.0,1,0.5279850746268657,1,0,0,0,0.0
2025-10-12 10:00:00,3571.0,1473.0,486.0,1,0.5286069651741293,1,0,0,0,0.0
2025-10-12 11:00:00,3415.0,1508.0,498.0,1,0.529228855721393,1,0,0,0,0.0
2025-10-12 12:00:00,3457.0,1538.0,501.0,1,0.5298507462686567,1,0,0,0,0.0
2025-10-12 13:00:00,3493.0,1565.0,512.0,1,0.5304726368159204,1,0,0,0,0.0
2025-10-12 14:00:00,3540.0,1587.0,515.0,1,0.5310945273631841,1,0,0,0,0.0
2025-10-12 15:00:00,3543.0,1592.0,527.0,1,0.5317164179104478,1,0,0,0,0.0
2025-10-12 16:00:00,3700.0,1610.0,530.0,1,0.5323383084577115,1,0,0,0,0.0
2025-10-12 17:00:00,3927.0,1636.0,544.0,1,0.5329601990049752,1,0,0,0,0.0
2025-10-12 18:00:00,3984.0,1648.0,545.0,1,0.5335820895522388,1,0,0,0,0.0
2025-10-12 19:00:00,3980.0,1663.0,559.0,1,0.5342039800995025,1,0,0,0,0.0
2025-10-12 20:00:00,3954.0,1638.0,558.0,1,0.5348258706467661,1,0,0,0,0.0
2025-10-12 21:00:00,3834.0,1597.0,558.0,1,0.5354477611940298,1,0,0,0,0.0
2025-10-12 22:00:00,3813.0,1622.0,566.0,1,0.5360696517412935,1,0,0,0,0.0
2025-10-12 23:00:00,3825.0,1630.0,586.0,1,0.5366915422885572,1,0,0,0,0.0
2025-10-13 00:00:00,3887.0,1638.0,598.0,0,0.5373134328358209,1,0,0,0,0.0
2025-10-13 01:00:00,3929.0,1637.0,599.0,0,0.5379353233830846,1,0,0,0,0.0
2025-10-13 02:00:00,3874.0,1609.0,597.0,0,0.5385572139303483,1,0,0,0,0.0
2025-10-13 03:00:00,3865.0,1437.0,476.0,0,0.539179104477612,1,0,0,0,0.0
2025-10-13 04:00:00,3918.0,1401.0,460.0,0,0.5398009950248757,1,0,0,0,0.0
2025-10-13 05:00:00,3931.0,1373.0,469.0,0,0.5404228855721394,1,0,0,0,0.0
2025-10-13 06:00:00,3912.0,1354.0,466.0,0,0.5410447761194029,1,0,0,0,0.0
2025-10-13 07:00:00,3954.0,1372.0,472.0,0,0.5416666666666666,1,0,0,0,0.0
2025-10-13 08:00:00,3950.0,1394.0,479.0,0,0.5422885572139303,1,0,0,0,0.0
2025-10-13 09:00:00,3758.0,1390.0,480.0,0,0.542910447761194,1,0,0,0,0.0
2025-10-13 10:00:00,3457.0,1386.0,469.0,0,0.5435323383084577,1,0,0,0,0.0
2025-10-13 11:00:00,3438.0,1388.0,473.0,0,0.5441542288557214,1,0,0,0,0.0
2025-10-13 12:00:00,3473.0,1408.0,478.0,0,0.5447761194029851,1,0,0,0,0.0
2025-10-13 13:00:00,3494.0,1487.0,480.0,0,0.5453980099502488,1,0,0,0,0.0
2025-10-13 14:00:00,3548.0,1513.0,482.0,0,0.5460199004975125,1,0,0,0,0.0
2025-10-13 15:00:00,3553.0,1530.0,485.0,0,0.5466417910447762,1,0,0,0,0.0
2025-10-13 16:00:00,3674.0,1542.0,485.0,0,0.5472636815920398,1,0,0,0,0.0
2025-10-13 17:00:00,3863.0,1560.0,496.0,0,0.5478855721393034,1,0,0,0,0.0
2025-10-13 18:00:00,3909.0,1567.0,497.0,0,0.5485074626865671,1,0,0,0,0.0
2025-10-13 19:00:00,3898.0,1564.0,497.0,0,0.5491293532338308,1,0,0,0,0.0
2025-10-13 20:00:00,3837.0,1565.0,497.0,0,0.5497512437810945,1,0,0,0,0.0
2025-10-13 21:00:00,3658.0,1540.0,497.0,0,0.5503731343283582,1,0,0,0,0.0
2025-10-13 22:00:00,3623.0,1557.0,509.0,0,0.5509950248756219,1,0,0,0,0.0
2025-10-13 23:00:00,3737.0,1565.0,512.0,0,0.5516169154228856,1,0,0,0,0.0
2025-10-14 00:00:00,3796.0,1566.0,512.0,0,0.5522388059701493,1,0,0,0,0.0
2025-10-14 01:00:00,3819.0,1565.0,514.0,0,0.552860696517413,1,0,0,0,0.0
2025-10-14 02:00:00,3773.0,1547.0,524.0,0,0.5534825870646766,1,0,0,0,0.0
2025-10-14 03:00:00,3762.0,1451.0,450.0,0,0.5541044776119403,1,0,0,0,0.0
2025-10-14 04:00:00,3779.0,1398.0,466.0,0,0.554726368159204,1,0,0,0,0.0
2025-10-14 05:00:00,3818.0,1369.0,467.0,0,0.5553482587064676,1,0,0,0,0.0
2025-10-14 06:00:00,3817.0,1365.0,467.0,0,0.5559701492537313,1,0,0,0,0.0
2025-10-14 07:00:00,3811.0,1381.0,465.0,0,0.556592039800995,1,0,0,0,0.0
2025-10-14 08:00:00,3795.0,1412.0,465.0,0,0.5572139303482587,1,0,0,0,0.0
2025-10-14 09:00:00,3597.0,1406.0,462.0,0,0.5578358208955224,1,0,0,0,0.0
2025-10-14 10:00:00,3395.0,1406.0,471.0,0,0.5584577114427861,1,0,0,0,0.0
2025-10-14 11:00:00,3370.0,1404.0,463.0,0,0.5590796019900498,1,0,0,0,0.0
2025-10-14 12:00:00,3382.0,1407.0,478.0,0,0.5597014925373134,1,0,0,0,0.0
2025-10-14 13:00:00,3394.0,1414.0,482.0,0,0.5603233830845771,1,0,0,0,0.0
2025-10-14 14:00:00,3424.0,1446.0,480.0,0,0.5609452736318408,1,0,0,0,0.0
2025-10-14 15:00:00,3435.0,1498.0,485.0,0,0.5615671641791045,1,0,0,0,0.0
2025-10-14 16:00:00,3448.0,1516.0,485.0,0,0.5621890547263682,1,0,0,0,0.0
2025-10-14 17:00:00,3697.0,1529.0,497.0,0,0.5628109452736318,1,0,0,0,0.0
2025-10-14 18:00:00,3812.0,1540.0,497.0,0,0.5634328358208955,1,0,0,0,0.0
2025-10-14 19:00:00,3806.0,1532.0,497.0,0,0.5640547263681592,1,0,0,0,0.0
2025-10-14 20:00:00,3726.0,1533.0,497.0,0,0.5646766169154229,1,0,0,0,0.0
2025-10-14 21:00:00,3488.0,1512.0,504.0,0,0.5652985074626866,1,0,0,0,0.0
2025-10-14 22:00:00,3427.0,1521.0,513.0,0,0.5659203980099502,1,0,0,0,0.0
2025-10-14 23:00:00,3456.0,1513.0,513.0,0,0.5665422885572139,1,0,0,0,0.0
2025-10-15 00:00:00,3522.0,1527.0,521.0,0,0.5671641791044776,1,0,0,0,0.0
2025-10-15 01:00:00,3653.0,1535.0,526.0,0,0.5677860696517413,1,0,0,0,0.0
2025-10-15 02:00:00,3636.0,1508.0,525.0,0,0.568407960199005,1,0,0,0,0.0
2025-10-15 03:00:00,3651.0,1417.0,462.0,0,0.5690298507462687,1,0,0,0,0.0
2025-10-15 04:00:00,3678.0,1377.0,457.0,0,0.5696517412935324,1,0,0,0,0.0
2025-10-15 05:00:00,3757.0,1350.0,468.0,0,0.570273631840796,1,0,0,0,0.0
2025-10-15 06:00:00,3761.0,1350.0,467.0,0,0.5708955223880597,1,0,0,0,0.0
2025-10-15 07:00:00,3784.0,1365.0,466.0,0,0.5715174129353234,1,0,0,0,0.0
2025-10-15 08:00:00,3557.0,1375.0,470.0,0,0.572139303482587,1,0,0,0,0.0
2025-10-15 09:00:00,3494.0,1387.0,479.0,0,0.5727611940298507,1,0,0,0,0.0
2025-10-15 10:00:00,3382.0,1384.0,475.0,0,0.5733830845771144,1,0,0,0,0.0
2025-10-15 11:00:00,3356.0,1386.0,479.0,0,0.5740049751243781,1,0,0,0,0.0
2025-10-15 12:00:00,3367.0,1389.0,481.0,0,0.5746268656716418,1,0,0,0,0.0
2025-10-15 13:00:00,3384.0,1392.0,482.0,0,0.5752487562189055,1,0,0,0,0.0
2025-10-15 14:00:00,3439.0,1392.0,482.0,0,0.5758706467661692,1,0,0,0,0.0
2025-10-15 15:00:00,3453.0,1415.0,485.0,0,0.5764925373134329,1,0,0,0,0.0
2025-10-15 16:00:00,3591.0,1482.0,495.0,0,0.5771144278606966,1,0,0,0,0.0
2025-10-15 17:00:00,3739.0,1516.0,497.0,0,0.5777363184079602,1,0,0,0,0.0
2025-10-15 18:00:00,3765.0,1517.0,497.0,0,0.5783582089552238,1,0,0,0,0.0
2025-10-15 19:00:00,3768.0,1530.0,498.0,0,0.5789800995024875,1,0,0,0,0.0
2025-10-15 20:00:00,3736.0,1525.0,500.0,0,0.5796019900497512,1,0,0,0,0.0
2025-10-15 21:00:00,3584.0,1492.0,512.0,0,0.5802238805970149,1,0,0,0,0.0
2025-10-15 22:00:00,3555.0,1527.0,513.0,0,0.5808457711442786,1,0,0,0,0.0
2025-10-15 23:00:00,3632.0,1530.0,513.0,0,0.5814676616915423,1,0,0,0,0.0
2025-10-16 00:00:00,3723.0,1538.0,525.0,0,0.582089552238806,1,0,0,0,0.0
2025-10-16 01:00:00,3760.0,1537.0,526.0,0,0.5827114427860697,1,0,0,0,0.0
2025-10-16 02:00:00,3722.0,1514.0,526.0,0,0.5833333333333334,1,0,0,0,0.0
2025-10-16 03:00:00,3731.0,1404.0,470.0,0,0.5839552238805971,1,0,0,0,0.0
2025-10-16 04:00:00,3762.0,1370.0,455.0,0,0.5845771144278606,1,0,0,0,0.0
2025-10-16 05:00:00,3658.0,1344.0,467.0,0,0.5851990049751243,1,0,0,0,0.0
2025-10-16 06:00:00,3579.0,1356.0,467.0,0,0.585820895522388,1,0,0,0,0.0
2025-10-16 07:00:00,3747.0,1380.0,466.0,0,0.5864427860696517,1,0,0,0,0.0
2025-10-16 08:00:00,3670.0,1389.0,466.0,0,0.5870646766169154,1,0,0,0,0.0
2025-10-16 09:00:00,3614.0,1389.0,471.0,0,0.5876865671641791,1,0,0,0,0.0
2025-10-16 10:00:00,3433.0,1384.0,469.0,0,0.5883084577114428,1,0,0,0,0.0
2025-10-16 11:00:00,3386.0,1389.0,467.0,0,0.5889303482587065,1,0,0,0,0.0
2025-10-16 12:00:00,3405.0,1391.0,482.0,0,0.5895522388059702,1,0,0,0,0.0
2025-10-16 13:00:00,3416.0,1398.0,483.0,0,0.5901741293532339,1,0,0,0,0.0
2025-10-16 14:00:00,3431.0,1416.0,483.0,0,0.5907960199004975,1,0,0,0,0.0
2025-10-16 15:00:00,3438.0,1433.0,485.0,0,0.5914179104477612,1,0,0,0,0.0
2025-10-16 16:00:00,3579.0,1492.0,496.0,0,0.5920398009950248,1,0,0,0,0.0
2025-10-16 17:00:00,3726.0,1514.0,498.0,0,0.5926616915422885,1,0,0,0,0.0
2025-10-16 18:00:00,3756.0,1518.0,497.0,0,0.5932835820895522,1,0,0,0,0.0
2025-10-16 19:00:00,3748.0,1534.0,498.0,0,0.5939054726368159,1,0,0,0,0.0
2025-10-16 20:00:00,3724.0,1527.0,505.0,0,0.5945273631840796,1,0,0,0,0.0
2025-10-16 21:00:00,3584.0,1499.0,512.0,0,0.5951492537313433,1,0,0,0,0.0
2025-10-16 22:00:00,3619.0,1510.0,513.0,0,0.595771144278607,1,0,0,0,0.0
2025-10-16 23:00:00,3661.0,1532.0,518.0,0,0.5963930348258707,1,0,0,0,0.0
2025-10-17 00:00:00,3706.0,1540.0,528.0,0,0.5970149253731343,1,0,0,0,0.0
2025-10-17 01:00:00,3712.0,1540.0,527.0,0,0.597636815920398,1,0,0,0,0.0
2025-10-17 02:00:00,3698.0,1537.0,526.0,0,0.5982587064676617,1,0,0,0,0.0
2025-10-17 03:00:00,3706.0,1389.0,464.0,0,0.5988805970149254,1,0,0,0,0.0
2025-10-17 04:00:00,3708.0,1353.0,442.0,0,0.599502487562189,1,0,0,0,0.0
2025-10-17 05:00:00,3712.0,1342.0,455.0,0,0.6001243781094527,1,0,0,0,0.0
2025-10-17 06:00:00,3758.0,1340.0,465.0,0,0.6007462686567164,1,0,0,0,0.0
2025-10-17 07:00:00,3751.0,1364.0,464.0,0,0.6013681592039801,1,0,0,0,0.0
2025-10-17 08:00:00,3736.0,1370.0,462.0,0,0.6019900497512438,1,0,0,0,0.0
2025-10-17 09:00:00,3437.0,1370.0,462.0,0,0.6026119402985075,1,0,0,0,0.0
2025-10-17 10:00:00,3373.0,1386.0,456.0,0,0.6032338308457711,1,0,0,0,0.0
2025-10-17 11:00:00,3353.0,1386.0,462.0,0,0.6038557213930348,1,0,0,0,0.0
2025-10-17 12:00:00,3395.0,1391.0,467.0,0,0.6044776119402985,1,0,0,0,0.0
2025-10-17 13:00:00,3418.0,1394.0,467.0,0,0.6050995024875622,1,0,0,0,0.0
2025-10-17 14:00:00,3445.0,1394.0,468.0,0,0.6057213930348259,1,0,0,0,0.0
2025-10-17 15:00:00,3455.0,1420.0,481.0,0,0.6063432835820896,1,0,0,0,0.0
2025-10-17 16:00:00,3514.0,1434.0,483.0,0,0.6069651741293532,1,0,0,0,0.0
2025-10-17 17:00:00,3702.0,1496.0,483.0,0,0.6075870646766169,1,0,0,0,0.0
2025-10-17 18:00:00,3753.0,1519.0,492.0,0,0.6082089552238806,1,0,0,0,0.0
2025-10-17 19:00:00,3743.0,1540.0,497.0,0,0.6088308457711443,1,0,0,0,0.0
2025-10-17 20:00:00,3689.0,1539.0,498.0,0,0.6094527363184079,1,0,0,0,0.0
2025-10-17 21:00:00,3502.0,1533.0,503.0,0,0.6100746268656716,1,0,0,0,0.0
2025-10-17 22:00:00,3496.0,1542.0,514.0,0,0.6106965174129353,1,0,0,0,0.0
2025-10-17 23:00:00,3635.0,1550.0,522.0,0,0.611318407960199,1,0,0,0,0.0
2025-10-18 00:00:00,3660.0,1568.0,529.0,1,0.6119402985074627,1,0,0,0,0.0
2025-10-18 01:00:00,3663.0,1582.0,540.0,1,0.6125621890547264,1,0,0,0,0.0
2025-10-18 02:00:00,3671.0,1581.0,541.0,1,0.6131840796019901,1,0,0,0,0.0
2025-10-18 03:00:00,3712.0,1395.0,453.0,1,0.6138059701492538,1,0,0,0,0.0
2025-10-18 04:00:00,3713.0,1363.0,463.0,1,0.6144278606965174,1,0,0,0,0.0
2025-10-18 05:00:00,3703.0,1345.0,467.0,1,0.6150497512437811,1,0,0,0,0.0
2025-10-18 06:00:00,3674.0,1353.0,466.0,1,0.6156716417910447,1,0,0,0,0.0
2025-10-18 07:00:00,3694.0,1355.0,467.0,1,0.6162935323383084,1,0,0,0,0.0
2025-10-18 08:00:00,3740.0,1369.0,481.0,1,0.6169154228855721,1,0,0,0,0.0
2025-10-18 09:00:00,3652.0,1389.0,483.0,1,0.6175373134328358,1,0,0,0,0.0
2025-10-18 10:00:00,3434.0,1393.0,485.0,1,0.6181592039800995,1,0,0,0,0.0
2025-10-18 11:00:00,3420.0,1396.0,487.0,1,0.6187810945273632,1,0,0,0,0.0
2025-10-18 12:00:00,3427.0,1416.0,498.0,1,0.6194029850746269,1,0,0,0,0.0
2025-10-18 13:00:00,3472.0,1458.0,501.0,1,0.6200248756218906,1,0,0,0,0.0
2025-10-18 14:00:00,3511.0,1518.0,511.0,1,0.6206467661691543,1,0,0,0,0.0
2025-10-18 15:00:00,3558.0,1539.0,515.0,1,0.621268656716418,1,0,0,0,0.0
2025-10-18 16:00:00,3674.0,1564.0,522.0,1,0.6218905472636815,1,0,0,0,0.0
2025-10-18 17:00:00,3754.0,1593.0,530.0,1,0.6225124378109452,1,0,0,0,0.0
2025-10-18 18:00:00,3771.0,1610.0,534.0,1,0.6231343283582089,1,0,0,0,0.0
2025-10-18 19:00:00,3771.0,1616.0,544.0,1,0.6237562189054726,1,0,0,0,0.0
2025-10-18 20:00:00,3750.0,1613.0,544.0,1,0.6243781094527363,1,0,0,0,0.0
2025-10-18 21:00:00,3677.0,1597.0,543.0,1,0.625,1,0,0,0,0.0
2025-10-18 22:00:00,3653.0,1608.0,558.0,1,0.6256218905472637,1,0,0,0,0.0
2025-10-18 23:00:00,3674.0,1614.0,559.0,1,0.6262437810945274,1,0,0,0,0.0
2025-10-19 00:00:00,3711.0,1611.0,558.0,1,0.6268656716417911,1,0,0,0,0.0
2025-10-19 01:00:00,3711.0,1599.0,567.0,1,0.6274875621890548,1,0,0,0,0.0
2025-10-19 02:00:00,3705.0,1587.0,584.0,1,0.6281094527363185,1,0,0,0,0.0
2025-10-19 03:00:00,3714.0,1408.0,469.0,1,0.628731343283582,1,0,0,0,0.0
2025-10-19 04:00:00,3755.0,1385.0,463.0,1,0.6293532338308457,1,0,0,0,0.0
2025-10-19 05:00:00,3765.0,1363.0,474.0,1,0.6299751243781094,1,0,0,0,0.0
2025-10-19 06:00:00,3755.0,1354.0,482.0,1,0.6305970149253731,1,0,0,0,0.0
2025-10-19 07:00:00,3753.0,1377.0,482.0,1,0.6312189054726368,1,0,0,0,0.0
2025-10-19 08:00:00,3708.0,1394.0,481.0,1,0.6318407960199005,1,0,0,0,0.0
2025-10-19 09:00:00,3582.0,1392.0,482.0,1,0.6324626865671642,1,0,0,0,0.0
2025-10-19 10:00:00,3444.0,1396.0,486.0,1,0.6330845771144279,1,0,0,0,0.0
2025-10-19 11:00:00,3452.0,1422.0,490.0,1,0.6337064676616916,1,0,0,0,0.0
2025-10-19 12:00:00,3496.0,1472.0,501.0,1,0.6343283582089553,1,0,0,0,0.0
2025-10-19 13:00:00,3524.0,1531.0,504.0,1,0.6349502487562189,1,0,0,0,0.0
2025-10-19 14:00:00,3452.0,1554.0,515.0,1,0.6355721393034826,1,0,0,0,0.0
2025-10-19 15:00:00,3552.0,1568.0,515.0,1,0.6361940298507462,1,0,0,0,0.0
2025-10-19 16:00:00,3663.0,1591.0,528.0,1,0.6368159203980099,1,0,0,0,0.0
2025-10-19 17:00:00,3761.0,1595.0,530.0,1,0.6374378109452736,1,0,0,0,0.0
2025-10-19 18:00:00,3767.0,1611.0,542.0,1,0.6380597014925373,1,0,0,0,0.0
2025-10-19 19:00:00,3748.0,1613.0,544.0,1,0.638681592039801,1,0,0,0,0.0
2025-10-19 20:00:00,3755.0,1591.0,544.0,1,0.6393034825870647,1,0,0,0,0.0
2025-10-19 21:00:00,3666.0,1563.0,549.0,1,0.6399253731343284,1,0,0,0,0.0
2025-10-19 22:00:00,3650.0,1569.0,559.0,1,0.6405472636815921,1,0,0,0,0.0
2025-10-19 23:00:00,3659.0,1592.0,558.0,1,0.6411691542288557,1,0,0,0,0.0
2025-10-20 00:00:00,3705.0,1590.0,558.0,0,0.6417910447761194,1,0,0,0,0.0
2025-10-20 01:00:00,3700.0,1585.0,557.0,0,0.6424129353233831,1,0,0,0,0.0
2025-10-20 02:00:00,3678.0,1561.0,563.0,0,0.6430348258706468,1,0,0,0,0.0
2025-10-20 03:00:00,3707.0,1409.0,475.0,0,0.6436567164179104,1,0,0,0,0.0
2025-10-20 04:00:00,3745.0,1358.0,468.0,0,0.6442786069651741,1,0,0,0,0.0
2025-10-20 05:00:00,3761.0,1347.0,468.0,0,0.6449004975124378,1,0,0,0,0.0
2025-10-20 06:00:00,3763.0,1352.0,478.0,0,0.6455223880597015,1,0,0,0,0.0
2025-10-20 07:00:00,3752.0,1370.0,481.0,0,0.6461442786069652,1,0,0,0,0.0
2025-10-20 08:00:00,3750.0,1369.0,479.0,0,0.6467661691542289,1,0,0,0,0.0
2025-10-20 09:00:00,3641.0,1377.0,479.0,0,0.6473880597014925,1,0,0,0,0.0
2025-10-20 10:00:00,3463.0,1389.0,476.0,0,0.6480099502487562,1,0,0,0,0.0
2025-10-20 11:00:00,3394.0,1384.0,475.0,0,0.6486318407960199,1,0,0,0,0.0
2025-10-20 12:00:00,3408.0,1389.0,482.0,0,0.6492537313432836,1,0,0,0,0.0
2025-10-20 13:00:00,3405.0,1392.0,483.0,0,0.6498756218905473,1,0,0,0,0.0
2025-10-20 14:00:00,3468.0,1389.0,483.0,0,0.650497512437811,1,0,0,0,0.0
